cdscod,cds,year,adcod,ad,num_iscritti,num_sup,ratio
E4001N,"[E4001N] SOCIOLOGIA",2017,E4001N055,"[E4001N055] LA COMUNICAZIONE: PRODUZIONE E CONSUMO",124,86,69.3548387096774
E4001N,"[E4001N] SOCIOLOGIA",2017,E4001N014,"[E4001N014] PSICOLOGIA SOCIALE",199,169,84.9246231155779
E4001N,"[E4001N] SOCIOLOGIA",2017,A5810055,"[A5810055] DIRITTO DI FAMIGLIA",1,1,100.0
E4001N,"[E4001N] SOCIOLOGIA",2017,E1501N009,"[E1501N009] SOCIOLOGIA DELLA CULTURA E DEL TEMPO LIBERO",5,5,100.0
E4001N,"[E4001N] SOCIOLOGIA",2017,E3901N030,"[E3901N030] SOCIOLOGIA DELLA DEVIANZA",3,3,100.0
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2016,E4101B023,"[E4101B023] ECONOMIA INDUSTRIALE",41,13,31.7073170731707
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2016,E4101B020,"[E4101B020] FINANZA AZIENDALE",30,11,36.6666666666667
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2016,E4102B073,"[E4102B073] ELEMENTI DI BIOSTATISTICA",2,1,50.0
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2016,E4101B005,"[E4101B005] STATISTICA I",97,53,54.639175257732
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2016,E4101B009,"[E4101B009] ANALISI MATEMATICA II",40,27,67.5
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2016,E4101B041,"[E4101B041] STATISTICA COMPUTAZIONALE",15,11,73.3333333333333
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2017,E1401A005,"[E1401A005] DIRITTO COSTITUZIONALE",1,0,0.0
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2017,E1801M031,"[E1801M031] ECONOMIA AZIENDALE",1,0,0.0
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2017,E3301M180,"[E3301M180] LINGUA - INGLESE",3,0,0.0
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2017,E4101B002,"[E4101B002] ALGEBRA LINEARE",204,45,22.0588235294118
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2017,E4101B023,"[E4101B023] ECONOMIA INDUSTRIALE",90,41,45.5555555555556
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2017,E4101B005,"[E4101B005] STATISTICA I",113,54,47.787610619469
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2017,E4101B020,"[E4101B020] FINANZA AZIENDALE",69,38,55.0724637681159
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2017,E4101B009,"[E4101B009] ANALISI MATEMATICA II",40,23,57.5
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2017,E4101B041,"[E4101B041] STATISTICA COMPUTAZIONALE",10,7,70.0
E4101B,"[E4101B] SCIENZE STATISTICHE ED ECONOMICHE",2017,E4102B073,"[E4102B073] ELEMENTI DI BIOSTATISTICA",1,1,100.0
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2016,E4102B006,"[E4102B006] CALCOLO DELLE PROBABILITÀ",1,0,0.0
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2016,E4102B005,"[E4102B005] STATISTICA I",99,21,21.2121212121212
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2016,E4102B009,"[E4102B009] ANALISI MATEMATICA II",28,12,42.8571428571429
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2016,E4102B063,"[E4102B063] STATISTICA I - COMPLEMENTI",31,26,83.8709677419355
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2016,E4101B023,"[E4101B023] ECONOMIA INDUSTRIALE",1,1,100.0
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2016,E4102B025,"[E4102B025] DEMOGRAFIA SOCIALE (PAESI IN VIA DI SVILUPPO)",6,6,100.0
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2016,E4102B073,"[E4102B073] ELEMENTI DI BIOSTATISTICA",6,6,100.0
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2017,E4101B008,"[E4101B008] STATISTICA ECONOMICA I",1,0,0.0
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2017,E4102B002,"[E4102B002] ALGEBRA LINEARE",144,25,17.3611111111111
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2017,E4102B067,"[E4102B067] INFORMATICA",214,47,21.9626168224299
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2017,E4102B005,"[E4102B005] STATISTICA I",165,44,26.6666666666667
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2017,E4102B009,"[E4102B009] ANALISI MATEMATICA II",44,19,43.1818181818182
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2017,E4102B006,"[E4102B006] CALCOLO DELLE PROBABILITÀ",92,44,47.8260869565217
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2017,E4102B025,"[E4102B025] DEMOGRAFIA SOCIALE (PAESI IN VIA DI SVILUPPO)",6,4,66.6666666666667
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2017,E4102B063,"[E4102B063] STATISTICA I - COMPLEMENTI",24,17,70.8333333333333
E4102B,"[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI",2017,E4102B073,"[E4102B073] ELEMENTI DI BIOSTATISTICA",8,7,87.5
F0101R,"[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE",2017,F0101R002,"[F0101R002] MODELLI TEORICI DELL'ANTROPOLOGIA",65,38,58.4615384615385
F0101R,"[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE",2017,F0101R006,"[F0101R006] ANTROPOLOGIA ECONOMICA E SVILUPPO",47,30,63.8297872340426
F0101R,"[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE",2017,F0101R012,"[F0101R012] ANTROPOLOGIA DELLA PARENTELA E DI GENERE",72,49,68.0555555555556
F0101R,"[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE",2017,F0101R008,"[F0101R008] ANTROPOLOGIA DEI PROCESSI MIGRATORI",23,16,69.5652173913043
F0101R,"[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE",2017,F0101R001,"[F0101R001] METODOLOGIA RICERCA ANTROPOLOGICA",52,37,71.1538461538462
F0101R,"[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE",2017,F0101R025,"[F0101R025] CULTURE E SOCIETÀ DELL'AFRICA",8,6,75.0
F0101R,"[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE",2017,F0101R067,"[F0101R067] CULTURE E SOCIETA' DELLA CINA",12,9,75.0
F0101R,"[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE",2017,F0101R068,"[F0101R068] CULTURE E SOCIETA' DELLE AMERICHE",16,12,75.0
F0101R,"[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE",2017,F0101R013,"[F0101R013] ANTROPOLOGIA MEDICA",14,11,78.5714285714286
F0101R,"[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE",2017,F0101R066,"[F0101R066] STORIA MODERNA",5,4,80.0
F0601Q,"[F0601Q] BIOLOGIA",2016,F0601Q050,"[F0601Q050] METODOLOGIE BIOCHIMICHE",2,0,0.0
F0601Q,"[F0601Q] BIOLOGIA",2016,F0601Q056,"[F0601Q056] FARMACOLOGIA DEI CHEMIOTERAPICI",4,4,100.0
F0601Q,"[F0601Q] BIOLOGIA",2016,F0601Q062,"[F0601Q062] NEUROSCIENZE",3,3,100.0
F0601Q,"[F0601Q] BIOLOGIA",2016,F0601Q074,"[F0601Q074] REGOLAZIONE GENICA E PATOLOGIA UMANA",4,4,100.0
F0601Q,"[F0601Q] BIOLOGIA",2016,F0601Q075,"[F0601Q075] GENETICA UMANA",1,1,100.0
F0601Q,"[F0601Q] BIOLOGIA",2016,F0901D039,"[F0901D039] BIOTECHNOLOGY APPLICATIONS IN THERAPY",1,1,100.0
F0601Q,"[F0601Q] BIOLOGIA",2017,A5810070,"[A5810070] MEDICINA LEGALE",2,0,0.0
F0601Q,"[F0601Q] BIOLOGIA",2017,F0802Q054,"[F0802Q054] METODOLOGIE BIOINFORMATICHE",1,0,0.0
F0601Q,"[F0601Q] BIOLOGIA",2017,F7501Q082,"[F7501Q082] BIODIVERSITÀ E CONSERVAZIONE",1,0,0.0
F0601Q,"[F0601Q] BIOLOGIA",2017,F0601Q061,"[F0601Q061] PATOLOGIE DEL METABOLISMO",14,4,28.5714285714286
F0601Q,"[F0601Q] BIOLOGIA",2017,F0601Q075,"[F0601Q075] GENETICA UMANA",8,5,62.5
F0601Q,"[F0601Q] BIOLOGIA",2017,F0601Q050,"[F0601Q050] METODOLOGIE BIOCHIMICHE",66,43,65.1515151515152
F0601Q,"[F0601Q] BIOLOGIA",2017,F0601Q056,"[F0601Q056] FARMACOLOGIA DEI CHEMIOTERAPICI",42,31,73.8095238095238
F0601Q,"[F0601Q] BIOLOGIA",2017,F0601Q062,"[F0601Q062] NEUROSCIENZE",18,15,83.3333333333333
F0601Q,"[F0601Q] BIOLOGIA",2017,F0601Q074,"[F0601Q074] REGOLAZIONE GENICA E PATOLOGIA UMANA",2,2,100.0
F0802Q,"[F0802Q] BIOTECNOLOGIE INDUSTRIALI",2016,F0802Q041,"[F0802Q041] CHIMICA ORGANICA APPLICATA ALLE BIOTECNOLOGIE",19,12,63.1578947368421
F0802Q,"[F0802Q] BIOTECNOLOGIE INDUSTRIALI",2017,F0802Q064,"[F0802Q064] NEUROBIOCHIMICA",17,5,29.4117647058824
F0802Q,"[F0802Q] BIOTECNOLOGIE INDUSTRIALI",2017,F0802Q060,"[F0802Q060] INGEGNERIA DI PROCESSO",12,5,41.6666666666667
F0802Q,"[F0802Q] BIOTECNOLOGIE INDUSTRIALI",2017,F0802Q050,"[F0802Q050] NANOBIOTECNOLOGIE",56,24,42.8571428571429
F0802Q,"[F0802Q] BIOTECNOLOGIE INDUSTRIALI",2017,F0802Q043,"[F0802Q043] ANALISI DI BIOMOLECOLE",22,11,50.0
F0802Q,"[F0802Q] BIOTECNOLOGIE INDUSTRIALI",2017,F0802Q059,"[F0802Q059] FARMACOLOGIA APPLICATA",36,18,50.0
F0802Q,"[F0802Q] BIOTECNOLOGIE INDUSTRIALI",2017,F7501Q020,"[F7501Q020] TOSSICOLOGIA AMBIENTALE",2,1,50.0
F0802Q,"[F0802Q] BIOTECNOLOGIE INDUSTRIALI",2017,F0802Q051,"[F0802Q051] PROPRIETA' INTELLETTUALE",86,45,52.3255813953488
F0802Q,"[F0802Q] BIOTECNOLOGIE INDUSTRIALI",2017,F0802Q039,"[F0802Q039] BIOLOGIA MOLECOLARE APPLICATA",47,25,53.1914893617021
F0802Q,"[F0802Q] BIOTECNOLOGIE INDUSTRIALI",2017,F0802Q058,"[F0802Q058] INGEGNERIA METABOLICA E BIOPROCESSI DI NUOVA GENERAZIONE",23,14,60.8695652173913
F0802Q,"[F0802Q] BIOTECNOLOGIE INDUSTRIALI",2017,F0802Q041,"[F0802Q041] CHIMICA ORGANICA APPLICATA ALLE BIOTECNOLOGIE",63,42,66.6666666666667
F0901D,"[F0901D] BIOTECNOLOGIE MEDICHE",2016,F0901D034,"[F0901D034] LA GENETICA NELLA PRATICA CLINICA",36,17,47.2222222222222
F0901D,"[F0901D] BIOTECNOLOGIE MEDICHE",2016,F0901D039,"[F0901D039] BIOTECHNOLOGY APPLICATIONS IN THERAPY",10,7,70.0
F0901D,"[F0901D] BIOTECNOLOGIE MEDICHE",2017,F0901D043,"[F0901D043] ANALISI DEI DATI",18,7,38.8888888888889
F0901D,"[F0901D] BIOTECNOLOGIE MEDICHE",2017,F0901D039,"[F0901D039] BIOTECHNOLOGY APPLICATIONS IN THERAPY",29,15,51.7241379310345
F0901D,"[F0901D] BIOTECNOLOGIE MEDICHE",2017,F0901D029,"[F0901D029] BIOTECNOLOGIE IN DIAGNOSTICA",48,25,52.0833333333333
F0901D,"[F0901D] BIOTECNOLOGIE MEDICHE",2017,F0901D036,"[F0901D036] INTERNATO LABORATORIO DI RICERCA",7,4,57.1428571428571
F0901D,"[F0901D] BIOTECNOLOGIE MEDICHE",2017,F0901D046,"[F0901D046] PROTEOMICA E METABOLOMICA",48,28,58.3333333333333
F0901D,"[F0901D] BIOTECNOLOGIE MEDICHE",2017,F0901D044,"[F0901D044] FISIOLOGIA INTEGRATA:DALLE CELLULE AI SISTEMI",20,12,60.0
F0901D,"[F0901D] BIOTECNOLOGIE MEDICHE",2017,F0901D014,"[F0901D014] TIROCINIO DI ORIENTAMENTO",8,5,62.5
F0901D,"[F0901D] BIOTECNOLOGIE MEDICHE",2017,F0901D025,"[F0901D025] BIOTECNOLOGIE MICROBICHE",39,27,69.2307692307692
F0901D,"[F0901D] BIOTECNOLOGIE MEDICHE",2017,F0901D034,"[F0901D034] LA GENETICA NELLA PRATICA CLINICA",12,10,83.3333333333333
F1601M,"[F1601M] ECONOMIA E FINANZA",2017,F1601M055,"[F1601M055] STRATEGIE DI INVESTIMENTO",78,12,15.3846153846154
F1601M,"[F1601M] ECONOMIA E FINANZA",2017,F1601M063,"[F1601M063] ECONOMIA E FINANZA DEI MERCATI GLOBALI",40,8,20.0
F1601M,"[F1601M] ECONOMIA E FINANZA",2017,F1601M056,"[F1601M056] INFORMATICA PER LA FINANZA",93,32,34.4086021505376
F1601M,"[F1601M] ECONOMIA E FINANZA",2017,F5102P019,"[F5102P019] PSICOLOGIA DELLE CONDOTTE FINANZIARIE",12,5,41.6666666666667
F1601M,"[F1601M] ECONOMIA E FINANZA",2017,F1601M042,"[F1601M042] ULTERIORI CONOSCENZE LINGUISTICHE PER LA FINANZA - INGLESE",106,56,52.8301886792453
F1601M,"[F1601M] ECONOMIA E FINANZA",2017,F1601M044,"[F1601M044] ULTERIORI CONOSCENZE LINGUISTICHE PER LA FINANZA - SPAGNOLO",7,4,57.1428571428571
F1601M,"[F1601M] ECONOMIA E FINANZA",2017,F1601M065,"[F1601M065] METODI QUANTITATIVI PER LE ASSICURAZIONI",26,17,65.3846153846154
F1601M,"[F1601M] ECONOMIA E FINANZA",2017,F1601M062,"[F1601M062] RISCHI ASSICURATIVI",12,8,66.6666666666667
F1601M,"[F1601M] ECONOMIA E FINANZA",2017,F1601M069,"[F1601M069] CULTURA STORICA GIURIDICA E LINGUISTICA TEDESCA",3,2,66.6666666666667
F1601M,"[F1601M] ECONOMIA E FINANZA",2017,F1601M058,"[F1601M058] DIRITTO DEI MERCATI FINANZIARI",81,55,67.9012345679012
F1701Q,"[F1701Q] FISICA",2017,F1701Q104,"[F1701Q104] METODI SPERIMENTALI IN FISICA DELLE ALTE ENERGIE",1,0,0.0
F1701Q,"[F1701Q] FISICA",2017,F4001Q094,"[F4001Q094] METODI MATEMATICI PER L?ANALISI ECONOMICA ? CONTROLLO OTTIMO",1,0,0.0
F1701Q,"[F1701Q] FISICA",2017,F1701Q106,"[F1701Q106] RADIOATTIVITA'",5,2,40.0
F1701Q,"[F1701Q] FISICA",2017,F1701Q118,"[F1701Q118] FISICA DEI SEMICONDUTTORI",11,5,45.4545454545455
F1701Q,"[F1701Q] FISICA",2017,F1701Q094,"[F1701Q094] ENERGETICA",19,9,47.3684210526316
F1701Q,"[F1701Q] FISICA",2017,F0601Q054,"[F0601Q054] FISIOLOGIA CELLULARE",2,1,50.0
F1701Q,"[F1701Q] FISICA",2017,F0601Q062,"[F0601Q062] NEUROSCIENZE",2,1,50.0
F1701Q,"[F1701Q] FISICA",2017,F1701Q082,"[F1701Q082] TEORIA DELLA MATERIA CONDENSATA II",2,1,50.0
F1701Q,"[F1701Q] FISICA",2017,F1701Q126,"[F1701Q126] APPLICAZIONI DELLA FISICA ALLA MEDICINA",2,1,50.0
F1701Q,"[F1701Q] FISICA",2017,F1701Q127,"[F1701Q127] MICROSCOPIA OTTICA",4,2,50.0
F1801Q,"[F1801Q] INFORMATICA",2017,F1801Q103,"[F1801Q103] SISTEMI INFORMATIVI",11,5,45.4545454545455
F1801Q,"[F1801Q] INFORMATICA",2017,F1801Q126,"[F1801Q126] LABORATORIO DI INTERACTION DESIGN",8,4,50.0
F1801Q,"[F1801Q] INFORMATICA",2017,F1801Q122,"[F1801Q122] TEORIA DELL'INFORMAZIONE E CRITTOGRAFIA",23,12,52.1739130434783
F1801Q,"[F1801Q] INFORMATICA",2017,F1801Q106,"[F1801Q106] INTELLIGENZA ARTIFICIALE",16,9,56.25
F1801Q,"[F1801Q] INFORMATICA",2017,F1801Q132,"[F1801Q132] MODELLI E COMPUTAZIONE",137,78,56.9343065693431
F1801Q,"[F1801Q] INFORMATICA",2017,F1801Q120,"[F1801Q120] INFORMATICA GRAFICA",19,11,57.8947368421053
F1801Q,"[F1801Q] INFORMATICA",2017,F1801Q104,"[F1801Q104] DATA ANALYTICS",24,14,58.3333333333333
F1801Q,"[F1801Q] INFORMATICA",2017,F1801Q134,"[F1801Q134] APPRENDIMENTO AUTOMATICO",106,62,58.4905660377358
F1801Q,"[F1801Q] INFORMATICA",2017,F1801Q117,"[F1801Q117] SISTEMI DI CALCOLO PARALLELO",5,3,60.0
F1801Q,"[F1801Q] INFORMATICA",2017,F1801Q110,"[F1801Q110] INFORMATION RETRIEVAL",43,27,62.7906976744186
F4001Q,"[F4001Q] MATEMATICA",2017,F4001Q056,"[F4001Q056] CALCOLO DELLE VARIAZIONI",2,0,0.0
F4001Q,"[F4001Q] MATEMATICA",2017,F4001Q094,"[F4001Q094] METODI MATEMATICI PER L?ANALISI ECONOMICA ? CONTROLLO OTTIMO",13,6,46.1538461538462
F4001Q,"[F4001Q] MATEMATICA",2017,F4001Q071,"[F4001Q071] GEOMETRIA DIFFERENZIALE",4,2,50.0
F4001Q,"[F4001Q] MATEMATICA",2017,F4001Q074,"[F4001Q074] ANALISI ARMONICA",10,5,50.0
F4001Q,"[F4001Q] MATEMATICA",2017,F4001Q098,"[F4001Q098] GEOMETRIA SIMPLETTICA",2,1,50.0
F4001Q,"[F4001Q] MATEMATICA",2017,F4001Q084,"[F4001Q084] MATEMATICA ELEMENTARE",9,5,55.5555555555556
F4001Q,"[F4001Q] MATEMATICA",2017,F4001Q095,"[F4001Q095] METODI MATEMATICI PER L?ANALISI ECONOMICA ? OTTIMIZZAZIONE E ANALISI CONVESSA",5,3,60.0
F4001Q,"[F4001Q] MATEMATICA",2017,F4001Q099,"[F4001Q099] GEOMETRIA SIMPLETTICA",15,9,60.0
F4001Q,"[F4001Q] MATEMATICA",2017,F4001Q063,"[F4001Q063] METODI DELLA FISICA MATEMATICA",8,5,62.5
F4001Q,"[F4001Q] MATEMATICA",2017,F4001Q083,"[F4001Q083] ARGOMENTI DI GEOMETRIA E TOPOLOGIA",11,7,63.6363636363636
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2016,F4901N015,"[F4901N015] RELAZIONI INTERCULTURALI",1,0,0.0
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2016,F4901N009,"[F4901N009] GEOGRAFIA",31,11,35.4838709677419
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2016,F4901N074,"[F4901N074] GEOGRAFIA DEGLI SPAZI EXTRAEUROPEI",5,4,80.0
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2016,F4901N004,"[F4901N004] STORIA DELLE POLITICHE CULTURALI",1,1,100.0
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2016,F4901N013,"[F4901N013] POLITICHE PER LO SVILUPPO RURALE",7,7,100.0
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2016,F4901N066,"[F4901N066] TURISTI E SCENARI TURISTICI",10,10,100.0
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2017,F4901N009,"[F4901N009] GEOGRAFIA",55,33,60.0
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2017,F4901N001,"[F4901N001] INGLESE PER IL TURISMO",45,28,62.2222222222222
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2017,F4901N015,"[F4901N015] RELAZIONI INTERCULTURALI",12,8,66.6666666666667
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2017,F4901N071,"[F4901N071] METODI QUANTITATIVI E QUALITATIVI DELLA RICERCA SOCIALE",46,32,69.5652173913043
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2017,F4901N004,"[F4901N004] STORIA DELLE POLITICHE CULTURALI",48,34,70.8333333333333
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2017,F4901N074,"[F4901N074] GEOGRAFIA DEGLI SPAZI EXTRAEUROPEI",6,5,83.3333333333333
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2017,F4901N066,"[F4901N066] TURISTI E SCENARI TURISTICI",10,9,90.0
F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",2017,F4901N013,"[F4901N013] POLITICHE PER LO SVILUPPO RURALE",3,3,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2016,F5101P139,"[F5101P139] PSICOLOGIA DELLA SALUTE E INTERVENTI CLINICI IN AMBITO SANITARIO",76,43,56.5789473684211
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2016,F5101P109,"[F5101P109] LABORATORIO: INTERVENTI RESIDENZIALI IN COMUNITA' TERAPEUTICHE PER ADULTI E MINORI",56,55,98.2142857142857
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2016,F5101P039,"[F5101P039] LABORATORIO: LA VALUTAZIONE DIAGNOSTICA IN ETÀ EVOLUTIVA",30,30,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2016,F5101P108,"[F5101P108] LABORATORIO: INTERVISTE CLINICHE PER LA DIAGNOSI DI PERSONALITA' PATOLOGICA",39,39,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2016,F5101P121,"[F5101P121] NEUROPSICOLOGIA DELLO SVILUPPO",1,1,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2016,F5101P129,"[F5101P129] LABORATORIO: LA VALUTAZIONE DEL FUNZIONAMENTO RELAZIONALE",31,31,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2016,F5101P132,"[F5101P132] LABORATORIO: MEDIAZIONE FAMILIARE",42,42,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2016,F5101P141,"[F5101P141] LABORATORIO: STRUMENTI DI VALUTAZIONE DELLE COMPETENZE E DEI DISTURBI COGNITIVI DELLO SVILUPPO",22,22,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2016,F5101P143,"[F5101P143] LABORATORIO: METODI STRUMENTALI NELLE NEUROSCIENZE COGNITIVE",22,22,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2017,F5101P143,"[F5101P143] LABORATORIO: METODI STRUMENTALI NELLE NEUROSCIENZE COGNITIVE",1,0,0.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2017,F5101P129,"[F5101P129] LABORATORIO: LA VALUTAZIONE DEL FUNZIONAMENTO RELAZIONALE",4,2,50.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2017,F5101P139,"[F5101P139] PSICOLOGIA DELLA SALUTE E INTERVENTI CLINICI IN AMBITO SANITARIO",118,73,61.864406779661
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2017,F5101P121,"[F5101P121] NEUROPSICOLOGIA DELLO SVILUPPO",77,59,76.6233766233766
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2017,F5101P039,"[F5101P039] LABORATORIO: LA VALUTAZIONE DIAGNOSTICA IN ETÀ EVOLUTIVA",11,11,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2017,F5101P108,"[F5101P108] LABORATORIO: INTERVISTE CLINICHE PER LA DIAGNOSI DI PERSONALITA' PATOLOGICA",25,25,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2017,F5101P109,"[F5101P109] LABORATORIO: INTERVENTI RESIDENZIALI IN COMUNITA' TERAPEUTICHE PER ADULTI E MINORI",21,21,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2017,F5101P132,"[F5101P132] LABORATORIO: MEDIAZIONE FAMILIARE",13,13,100.0
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2017,F5101P141,"[F5101P141] LABORATORIO: STRUMENTI DI VALUTAZIONE DELLE COMPETENZE E DEI DISTURBI COGNITIVI DELLO SVILUPPO",2,2,100.0
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2016,F5102P019,"[F5102P019] PSICOLOGIA DELLE CONDOTTE FINANZIARIE",3,2,66.6666666666667
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2016,F5102P004,"[F5102P004] COGNIZIONE SOCIALE",3,3,100.0
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2016,F5102P012,"[F5102P012] COMUNICAZIONE NELLE ORGANIZZAZIONE E COMUNICAZIONE SOCIALE",1,1,100.0
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2016,F5102P014,"[F5102P014] PROCESSI MOTIVAZIONALI E DECISION MAKING",1,1,100.0
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2016,F5102P015,"[F5102P015] PSICOLOGIA DELLE INFLUENZE SOCIALI",1,1,100.0
F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2016,F5102P016,"[F5102P016] ATTEGGIAMENTI E OPINIONI",1,1,100.0
